Language_ID	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID	Closest_ISO369P3code	First_Year_Of_Documentation	Last_Year_Of_Documentation	aes	category	classification	level	med	medovertime	subclassification
sata1237	Satawalese	Papunesia	7.36084	147.038	sata1237	stw	FM	aust1307	NA	stw	NA	NA	3	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238	language	1	[""Roddy, Kevin M. 2007. A sketch grammar of Satawalese, the language of Satawal Island, Yap State, Micronesia. (MA thesis, University of Hawai'i at Mānoa; xii+199pp.)"", ""Jackson, Frederick Henry. 1983. The Internal and External Relationships of the Trukic Languages of Micronesia. Ann Arbor: UMI. (Doctoral dissertation, University of Hawai'i at Mānoa; xix+460pp.)"", 'Quackenbush, Edward Miller. 1968. From Sonsorol to Truk: A Dialect Chain. (Doctoral dissertation, University of Michigan; 226pp.)', 'Latham, Robert Gordon. 1862. Elements of comparative philology. London: Walton and Maberly. 820pp.']	sata1237:1;
vezo1235	Vezo	Africa	-23.34	43.67	vezo1235	NA	NA	aust1307	masi1268	msh	NA	NA	NA	Dialect	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268	dialect	NA	NA	vezo1235:1;
mike1243	Mikea	Africa	-22.5582	43.8156	mike1243	NA	NA	aust1307	masi1268	msh	NA	NA	NA	Dialect	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268	dialect	NA	NA	mike1243:1;
masi1273	Masikoro-Miary	Africa	-22.5582	43.8156	masi1273	NA	NA	aust1307	masi1268	msh	NA	NA	NA	Dialect	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268	dialect	NA	NA	masi1273:1;
dita1239	Ditammaric	NA	10.3073	1.06845	dita1239	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245/taya1258	family	NA	NA	((east2394:1,west2460:1)dita1238:1,mbel1240:1)dita1239:1;
nate1242	Nateni	Africa	10.5191	1.21879	nate1242	ntm	BJ	atla1278	NA	ntm	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245/taya1258	language	1	['Neukom, Lukas. 1995. Description grammaticale du nateni (Bénin): système verbale, classification nominale, phrases complexes. (Arbeiten des Seminars für Allgemeine Sprachwissenschaft, 14.) Zürich: ASAS-Verlag. 263pp.', ""Reineke, Brigitte. 1987. A propos de quelques traits caractéristiques de la structure grammaticale des langues voltaïques: le cas du nateni. Cahiers d'études linguistiques 2. 3-14."", 'Reineke, Brigitte. 1983. Esquisse grammaticale de la langue nateni.', ""Prost, André. 1972. Les Langues de l'Atakora II: Le Tayari. Bulletin de l'Institut Français d'Afrique Noire: Série B, Sciences Humaines XXXIV. 617-682."", 'Mercier, Paul. 1949. Vocabulaires de quelques langues du Nord-Dahomey. Études Dahoméennes 2. 73-83.']	(kunt1238:1,nucl1366:1,okon1238:1,taya1251:1)nate1242:1;
nucl1367	Nuclear Waama	Africa	10.5956	1.65318	nucl1367	NA	NA	atla1278	waam1244	wwa	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245/waam1244	dialect	NA	NA	nucl1367:1;
tang1342	Tangamma	Africa	10.5956	1.65318	tang1342	NA	NA	atla1278	waam1244	wwa	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245/waam1244	dialect	NA	NA	tang1342:1;
gurm1250	Gurma B	NA	10.6122975	0.594666875	gurm1250	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249	family	NA	NA	(((cent2024:1,nort2778:1,sout2788:1)gour1243:1,(bimo1239:1,(natc1248:1)moba1244:1)moba1243:1)gour1248:1,((lich1242:1,ligb1243:1,liko1247:1,limo1247:1,lina1244:1)konk1269:1,(koum1238:1,moti1240:1)ngan1299:1)konk1271:1)gurm1250:1;
ntch1241	Gurma A	NA	9.062755	0.9848125	ntch1241	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249	family	NA	NA	(akas1242:1,(bita1250:1,ceem1238:1,lina1243:1,ncan1244:1,ntaa1241:1)ntch1242:1)ntch1241:1;
nawd1238	Nawdm	Africa	7.17037	0.58553	nawd1238	nmz	GH;TG	atla1278	NA	nmz	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/yomn1239	language	1	['Nicole, Jacques. 2018. Grammaire du nawdm, parler de Niamtougou (Togo). (SIL e-Books, 69.) Dallas, Texas: SIL International. 212pp.', 'Gasser, Marcel. 1989. Ma kpelnga nawdm / Manuel pour apprendice de langue nawdm. 2ème édition edn. Niamtougou (Togo): Soc. Internationale de Linguistique (SIL).', 'Gasser, Marcel. 1984. Ma kpɛlŋa nawdm (Manuel pour apprendre la langue nawdm). Lome: Société Internationale de Linguistique.', 'Nicole, Jacques. 1983. Morphologie du nominal et du Verbal en Nawdm (langue Gur du Togo). Paris: Univ. (Doctoral dissertation, Université de la Sorbonne Nouvelle (Paris 3); 283pp.)', ""Nicole, Jacques. 1979. Esquisse phonologique du nawdm ou les bases d'une orthographe pratique de cette langue. Lomé: Inst. National de la Recherche Scientifique (INRS); Soc. Internationale de Linguistique (SIL). 50pp."", ""Prost, André. 1966. Notes sur le naudem du Togo: rapports entre le naudem et le mõre. Bulletin de l'Institut Fondamental de l'Afrique Noire 28. 433-469."", ""Froelich, Jean-Claude. 1950. Notes sur les naoudeba du nord-Togo. Bulletin de l'IFAN (Inst. Français de l'Afrique Noire) 12. 102-121."", 'Hollrung, M. 1888. Das deutsche Schutzgebiet in der Südsee. Globus 54. 305-311, 321-325, 337-341.']	nawd1238:1;
yomm1242	Yom	Africa	9.87186	1.81099	yomm1242	pil	BJ	atla1278	NA	pil	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/yomn1239	language	1	['Beacham, Jr., Charles Gordon. 1968. The Phonology and Morphology of Yom. Ann Arbor: UMI. (Doctoral dissertation, Hartford: Hartford Seminary Foundation; x+235pp.)', 'Wolf, L. 1889/1890. Beitrag zur Kilir-Sprache (Sugu). Zeitschrift für afrikanische Sprachen III. 292-294.']	yomm1242:1;
nort3234	Northwest Oti-Volta	NA	10.4591063125	-1.9093691875	nort3234	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748	family	NA	NA	((((boon1238:1,fraf1238:1,gude1239:1,guru1262:1,nank1249:1,nank1248:1,taln1239:1)fare1241:1,nabi1240:1)fraf1239:1,(kant1249:1,(ouap1235:1,sare1239:1,taol1236:1,yaad1238:1,yaan1236:1,yana1270:1,zaor1238:1)moss1236:1)moss1238:1)moss1237:1,(((sout2789:1,(daga1272:1,(bule1242:1,doli1238:1,cher1272:1,fufu1238:1,yeri1239:1)wali1263:1)sout3209:1)cent2291:1,(((biri1258:1,wile1238:1)malb1235:1,sout2790:1)biri1257:1,(lobe1241:1,nura1238:1,wule1238:1)nort2780:1)nort3237:1)daga1276:1,safa1243:1)safa1246:1)nort3234:1;
sout3205	Southeast Western Oti-Volta	NA	10.042441666666663	-0.9803183333333332	sout3205	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748	family	NA	NA	((((bowe1238:1,yazo1238:1)nort2781:1,(damo1238:1,lang1319:1,muru1267:1)sout2792:1)hang1258:1,kama1357:1)kama1375:1,(ango1253:1,toen1238:1)kusa1250:1,((nanu1239:1)dagb1246:1,(east2395:1,west2462:1)mamp1244:1)mamp1246:1)sout3205:1;
chal1269	Chala	Africa	8.00089	0.50896	chal1269	cll	GH	atla1278	NA	cll	NA	NA	3	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247/delo1241	language	1	['Der-Houssikian, Haig. 1980. Tem: special skills handbook. (Peace Corps language handbook series, ace Corps language handbook series.) Brattleboro VT: The Experiment in International Living. viii, 128pp.', ""Manessy, Gabriel. 1965/66. Le verbe dans les langues du groupe tem: essai d'interprétation génétique. Afrika und Übersee 49. 237-256."", 'Westermann, Diedrich. 1933. Drei Dialekte des Tem in Togo: Cãla, Delo und Bagó. Nach Aufnahmen von A. Mischlich. Mittheilungen des Seminars für Orientalische Sprachen XXXVI. 7-33.', 'Funke, Emil. 1917. Der Gottesname in den Togosprachen. Archiv für Anthropologie 15. 161-163.', 'Zech auf Neuhofen, Julius von. 1904. Aus dem Schutzgebiete Togo: Land und Leute an der Nordwestgrenze von Togo. Mitt. von Forschungsreisenden und Gelehrten aus den deutschen Schutzgebieten 17. 107-135.']	chal1269:1;
delo1240	Delo	Africa	7.90997	0.59728	delo1240	ntr	GH;TG	atla1278	NA	ntr	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247/delo1241	language	2	['Westermann, Diedrich. 1933. Drei Dialekte des Tem in Togo: Cãla, Delo und Bagó. Nach Aufnahmen von A. Mischlich. Mittheilungen des Seminars für Orientalische Sprachen XXXVI. 7-33.', 'Nicolas Clerk. 1892. Meine reise in den Hinterländern von Togo, nach Nkónyã, Boëm, O̱boo̱so, Salaga, Krakye. Mitteilungen der geographischen Gesellschaft IX. 77-98.']	delo1240:1;
kusu1251	Kusuntu	Africa	8.52697	1.41214	kusu1251	NA	NA	atla1278	bago1245	bqg	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247/bago1245	dialect	NA	NA	kusu1251:1;
bago1246	Bago	Africa	8.52697	1.41214	bago1246	NA	NA	atla1278	bago1245	bqg	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247/bago1245	dialect	NA	NA	bago1246:1;
potu1239	Potule	Africa	10.63451	-1.79707	potu1239	NA	NA	atla1278	tumu1242	sil	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/tumu1242	dialect	NA	NA	potu1239:1;
nsih1238	Nsihaa	Africa	10.63451	-1.79707	nsih1238	NA	NA	atla1278	tumu1242	sil	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/tumu1242	dialect	NA	NA	nsih1238:1;
gilb1243	Gil Bagale	Africa	10.63451	-1.79707	gilb1243	NA	NA	atla1278	tumu1242	sil	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/tumu1242	dialect	NA	NA	gilb1243:1;
isal1239	Isala	Africa	10.63451	-1.79707	isal1239	NA	NA	atla1278	tumu1242	sil	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/tumu1242	dialect	NA	NA	isal1239:1;
west2465	Western Sisaala	Africa	10.8561	-2.36423	west2465	ssl	GH	atla1278	NA	ssl	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/nort3229	language	2	['Steven Paul Moran. 2006. A grammatical sketch of Isaalo (Western Sisaala). Ypsilanti, MI: Eastern Michigan Univ. (MA thesis, Eastern Michigan University; ix+210pp.)', 'Rowland, Ronald and Rowland, Muriel. 1965. The Phonology of Sisala. (Collected Language Notes, 2.) University of Ghana: Institute of African Studies.', 'Delafosse, Maurice. 1911. Les langues voltaïques (boucle du Niger). Mémoires de la Société de Linguistique de Paris 16. 386-395.', 'Zech auf Neuhofen, Julius von. 1904. Aus dem Schutzgebiete Togo: Land und Leute an der Nordwestgrenze von Togo. Mitt. von Forschungsreisenden und Gelehrten aus den deutschen Schutzgebieten 17. 107-135.']	west2465:1;
siss1242	Sissala of Burkina Faso	Africa	11.0916	-2.38217	siss1242	sld	BF;GH	atla1278	NA	sld	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/nort3229	language	3	['Blass, Regina. 1988. Discourse connectivity and constraints on relevance in Sissala. London: Univ. (Doctoral dissertation, University of London; 403pp.)', 'Grindal, Bruce T. 1972. An ethnographic classification of the Sisala of northern Ghana. Ethnology: international journal of cultural and social anthropology 11. 409-424.', 'Delafosse, Maurice. 1911. Les langues voltaïques (boucle du Niger). Mémoires de la Société de Linguistique de Paris 16. 386-395.', 'Zech auf Neuhofen, Julius von. 1904. Aus dem Schutzgebiete Togo: Land und Leute an der Nordwestgrenze von Togo. Mitt. von Forschungsreisenden und Gelehrten aus den deutschen Schutzgebieten 17. 107-135.']	siss1242:1;
pasa1241	Pasaali	Africa	10.2004	-1.8048	pasa1241	NA	NA	atla1278	paas1238	sig	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/paas1238	dialect	NA	NA	pasa1241:1;
gilb1242	Gilbagala	Africa	10.2004	-1.8048	gilb1242	NA	NA	atla1278	paas1238	sig	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248/paas1238	dialect	NA	NA	gilb1242:1;
vagl1239	Vagla	Africa	9.33848	-2.31333	vagl1239	vag	GH	atla1278	NA	vag	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/chak1273	language	1	['Crouch, Marjorie and Naden, Anthony Joshua. 1998. A semantically-based grammar of Vagla. (Cahiers voltaïques (Gur papers), hors série, 1.) In  Crouch, Marjorie and Anthony Joshua Naden (eds.) Beyreuth: Universität Bayreuth. ix+185pp.', 'Crouch, Marjorie and Herbert, Patricia. 1981. Vagla-English, English-Vagla dictionary. In  Crouch, Marjorie and Patricia Herbert (eds.) Tamale (Ghana): Tamale: Ghana Inst. of Linguistics, Literacy and Bible Translation (GILLBT). xx+396pp.', 'GILLBT. 1980. Vagla-English Dictionary. Ghana Institute of Linguistics, Literacy and Bible Translation.', 'Crouch, Marjorie and Smiles, Nancy. 1966. Collected field reports on the phonology of Vagala. (Collected language notes, 4.) Legon: Inst. of African Studies (IAS), University of Ghana. v+44pp.', 'Rattray, Robert Sutherland [Capt.]. 1932. The tribes of the Ashanti hinterland. With a chapter by Prof. D. Westermann edn. Oxford: Clarendon Press. xxxii+604pp. (2 vols).', 'Delafosse, Maurice. 1911. Les langues voltaïques (boucle du Niger). Mémoires de la Société de Linguistique de Paris 16. 386-395.']	(bole1245:1,buge1238:1)vagl1239:1;
chak1274	Chakali-Tamprusi	NA	9.795115	-1.62824	chak1274	NA	NA	atla1278	NA	NA	NA	NA	NA	Family	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/chak1273	family	NA	NA	(chak1271:1,tamp1252:1)chak1274:1;
long1388	Longoro	Africa	8.43846	-2.28724	long1388	NA	NA	atla1278	degg1238	mzw	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/degg1238	dialect	NA	NA	long1388:1;
mang1388	Mangum	Africa	8.43846	-2.28724	mang1388	NA	NA	atla1278	degg1238	mzw	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/degg1238	dialect	NA	NA	mang1388:1;
boee1238	Boe	Africa	8.43846	-2.28724	boee1238	NA	NA	atla1278	degg1238	mzw	NA	NA	NA	Dialect	atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/degg1238	dialect	NA	NA	boee1238:1;
food1238	Foodo	Africa	9.56489	1.40486	food1238	fod	BJ;TG	atla1278	NA	fod	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/moun1254/giky1239/giky1241	language	2	['Plunkett, Gray C. 1991. The tone system of Foodo nouns. (MA thesis, University of North Dakota; ix+221pp.)', 'Snider, Keith L. 1985. Vowel coalescence across word boundaries in Chumburung. Journal of West African Languages 15. 3-13.', 'Snider, Keith L. 1984. Vowel harmony and the consonant l in Chumburung. Studies in African Linguistics 15. 47-57.', 'Ansab, S.L. 1974. The oral literature of the Hill Guan.', 'Rytz, Otto. 1960. Gonja-English vocabulary and spelling book. Kumasi (Ghana): Presbyterian Mission. vii+108pp.', 'Seidel, August. 1898. Beiträge zur Kenntnis der Sprachen im Togo. Zeitschrift für afrikanische und oceanische Sprachen 4. 201–286.']	food1238:1;
giky1238	Gikyode	Africa	8.39478	0.56975	giky1238	acd	GH;TG	atla1278	NA	acd	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/moun1254/giky1239/giky1241	language	3	['Soglo, David. 2015. The structure of the Gichode noun phrase. (MA thesis, Legon: University of Ghana; 118pp.)', 'Snider, Keith L. 1985. Vowel coalescence across word boundaries in Chumburung. Journal of West African Languages 15. 3-13.', 'Snider, Keith L. 1984. Vowel harmony and the consonant l in Chumburung. Studies in African Linguistics 15. 47-57.', 'Ansab, S.L. 1974. The oral literature of the Hill Guan.', 'Rytz, Otto. 1960. Gonja-English vocabulary and spelling book. Kumasi (Ghana): Presbyterian Mission. vii+108pp.', ""Bertho, J. 1952. Les Dialectes du Moyen-Togo. Bulletin de l'Institut Français d'Afrique Noire XIV. 1046-1107."", 'Seidel, August. 1898. Beiträge zur Kenntnis der Sprachen im Togo. Zeitschrift für afrikanische und oceanische Sprachen 4. 201–286.']	giky1238:1;
sout2780	Southern Chumburung	Africa	8.15211	-0.2755	sout2780	NA	NA	atla1278	chum1261	ncu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/chum1265/chum1261	dialect	NA	NA	sout2780:1;
yeji1238	Yeji	Africa	8.15211	-0.2755	yeji1238	NA	NA	atla1278	chum1261	ncu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/chum1265/chum1261	dialect	NA	NA	yeji1238:1;
nort2769	Northern Chumburung	Africa	8.15211	-0.2755	nort2769	NA	NA	atla1278	chum1261	ncu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/chum1265/chum1261	dialect	NA	NA	nort2769:1;
cobe1238	Cobecha	Africa	8.43449	2.55627	cobe1238	NA	NA	atla1278	tchu1241	bqa	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/chum1265/tchu1241	dialect	NA	NA	cobe1238:1;
nucl1349	Nuclear Tchumbuli	Africa	8.43449	2.55627	nucl1349	NA	NA	atla1278	tchu1241	bqa	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/chum1265/tchu1241	dialect	NA	NA	nucl1349:1;
wias1238	Wiase	Africa	7.70712	-0.43011	wias1238	NA	NA	atla1278	dwan1238	nnu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/nchu1239/dwan1238	dialect	NA	NA	wias1238:1;
beky1238	Bekye	Africa	7.70712	-0.43011	beky1238	NA	NA	atla1278	dwan1238	nnu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/nchu1239/dwan1238	dialect	NA	NA	beky1238:1;
keny1276	Kenyen	Africa	7.70712	-0.43011	keny1276	NA	NA	atla1278	dwan1238	nnu	NA	NA	NA	Dialect	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262/nchu1239/dwan1238	dialect	NA	NA	keny1276:1;
sang1329	Sanga (Nigeria)	Africa	10.4157	8.83882	sang1329	xsn	NG	atla1278	NA	xsn	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248/lemo1244	language	4	['Shimizu, Kiyoshi. 1979. Five Wordlists with Analyses from the Northern Jos Group of Plateau Languages. Afrika und Übersee LXII. 253-271.', 'Gunn, Harold D. 1953. Peoples of the Plateau area of northern Nigeria. (Ethnographic survey of Africa, Western Africa, 7.) London: Oxford Univ. Press for the International African Inst. (IAI). viii+110pp.']	(buji1243:1)sang1329:1;
lemo1242	Lemoro	Africa	10.4366	8.70513	lemo1242	ldj	NG	atla1278	NA	ldj	NA	NA	1	Spoken_L1_Language	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248/lemo1244	language	4	['Shimizu, Kiyoshi. 1979. Five Wordlists with Analyses from the Northern Jos Group of Plateau Languages. Afrika und Übersee LXII. 253-271.', 'Shimizu, Kiyoshi. 1975. The Languages of Jos Division (Linguistic Survey of Plateau State: Part I). Kano: Center for the Study of Nigerian Languages, Ahmadu Bello University. 27pp.']	lemo1242:1;
nucl1376	Nuclear Jere	Africa	10.1962	8.95834	nucl1376	NA	NA	atla1278	jere1244	jer	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240/jere1244	dialect	NA	NA	nucl1376:1;
buji1242	Buji	Africa	10.1962	8.95834	buji1242	NA	NA	atla1278	jere1244	jer	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240/jere1244	dialect	NA	NA	buji1242:1;
gusu1242	Gusu	Africa	10.1962	8.95834	gusu1242	NA	NA	atla1278	jere1244	jer	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240/jere1244	dialect	NA	NA	gusu1242:1;
ribi1243	Ribina	Africa	10.1962	8.95834	ribi1243	NA	NA	atla1278	jere1244	jer	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240/jere1244	dialect	NA	NA	ribi1243:1;
nuga1239	Nugane	Africa	6.13603	11.8839	nuga1239	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	nuga1239:1;
ngor1243	Ngoro	Africa	6.13603	11.8839	ngor1243	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	ngor1243:1;
vute1245	Vute Mbanjo	Africa	6.13603	11.8839	vute1245	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	vute1245:1;
nudo1238	Nudoo	Africa	6.13603	11.8839	nudo1238	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	nudo1238:1;
kumb1273	Kumbere	Africa	6.13603	11.8839	kumb1273	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	kumb1273:1;
bute1243	Bute Bamnyo	Africa	6.13603	11.8839	bute1243	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	bute1243:1;
nuju1238	Nujum	Africa	6.13603	11.8839	nuju1238	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	nuju1238:1;
nduv1238	Nduvum	Africa	6.13603	11.8839	nduv1238	NA	NA	atla1278	vute1244	vut	NA	NA	NA	Dialect	atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/vuti1235/vute1246/vute1244	dialect	NA	NA	nduv1238:1;
